id,query,label,complexity,recommended_llm,needs_followup,distractor_label,biomarkers,is_high_risk,has_biomarker
3300,Propose a therapy combining dietary and supplement interventions for celiac disease.,therapy,4,TinyLlama,False,,[],True,False
937,Nutrition management recommendations for anorexia nervosa with hypokalemia (K+ 2.8 mmol/L),therapy,5,Mistral,False,,[],True,False
359,Diet therapy for ulcerative colitis with primary sclerosing cholangitis,therapy,5,Mistral,False,,[],True,False
2159,Create a therapeutic nutritional plan for type 2 diabetes based on the Food Composition Table.,therapy,5,TinyLlama,True,,[],True,False
1747,Outline a clinical nutrition plan for managing celiac disease with low-phytate foods.,therapy,5,Mistral,False,recommendation,['phytate'],True,True
382,Nutrition plan for CKD stage 3 with potassium 5.8 mg/dL,therapy,5,Mistral,False,,['potassium'],True,True
2080,Outline a clinical nutrition plan for managing celiac disease with low-phytate foods.,therapy,5,TinyLlama,False,,['phytate'],True,True
529,Is it safe to follow a keto diet with kidney disease?,therapy,4,Mistral,True,general,[],True,False
1510,How should a patient with kidney stones adjust their diet to improve magnesium absorption?,therapy,5,TinyLlama,False,,['magnesium'],True,True
3590,Create a therapeutic nutritional plan for kidney stones based on the Food Composition Table.,therapy,5,TinyLlama,False,general,[],True,False
367,Diet therapy for autoimmune hepatitis with ALT 120 U/L,therapy,5,Mistral,False,,[],True,False
2099,Design a dietary intervention for improving calcium status in kidney stones.,therapy,4,Mistral,True,,['calcium'],True,True
236,Diet therapy for rheumatoid arthritis with methotrexate treatment,therapy,5,Mistral,False,,[],True,False
285,"My patient has gout with uric acid 9.2 mg/dL,  what diet therapy should I prescribe?",therapy,5,Mistral,False,,[],True,False
228,Nutrition plan for Marfan syndrome with aortic root dilation,therapy,5,Mistral,False,,[],True,False
917,Nutrition plan recommendations for osteopenia with vitamin D level of 18 ng/mL,therapy,5,Mistral,False,,['vitamin d'],True,True
2097,Create a therapeutic nutritional plan for celiac disease based on the Food Composition Table.,therapy,4,Mistral,False,,[],True,False
290,Nutrition management for heart failure with ejection fraction 35%,therapy,5,Mistral,False,,[],True,False
2080,Outline a clinical nutrition plan for managing celiac disease with low-phytate foods.,therapy,5,TinyLlama,False,,['phytate'],True,True
927,Diet therapy recommendations for ulcerative colitis with primary sclerosing cholangitis,therapy,5,Mistral,False,,[],True,False
969,Nutrition management recommendations for anorexia nervosa with hypokalemia (K+ 2.8 mmol/L),therapy,5,Mistral,False,,[],True,False
385,Nutrition management for anorexia nervosa with refeeding syndrome risk,therapy,5,Mistral,False,,[],True,False
535,Can I drink alcohol while on blood pressure medication?,therapy,4,Mistral,True,general,[],True,False
278,Nutrition plan for NAFLD with metabolic syndrome,therapy,5,Mistral,False,,[],True,False
962,Diet plan recommendations for osteoporosis with history of fragility fracture,therapy,5,Mistral,False,,[],True,False
2336,Outline a clinical nutrition plan for managing osteoporosis with low-phytate foods.,therapy,4,Mistral,True,comparison,['phytate'],True,True
344,What should I eat if I have celiac disease and concurrent SIBO?,therapy,5,Mistral,False,,[],True,False
3280,Outline a clinical nutrition plan for managing celiac disease with low-phytate foods.,therapy,5,TinyLlama,False,,['phytate'],True,True
1158,What is the best diet for managing IBS symptoms?,therapy,4,Mistral,True,recommendation,[],True,False
319,Diet management for Crohn's disease with stricturing phenotype,therapy,5,Mistral,False,,[],True,False
3343,Create a therapeutic meal plan for celiac disease based on the Food Composition Table.,therapy,4,Mistral,True,,[],True,False
3260,Design a dietary intervention for improving iron status in osteoporosis.,therapy,5,TinyLlama,True,,['iron'],True,True
252,What should I eat with type 1 diabetes and celiac disease comorbidity?,therapy,5,Mistral,False,,[],True,False
244,Diet therapy for hypertension with potassium 3.2 mmol/L,therapy,5,Mistral,False,,['potassium'],True,True
275,Nutrition therapy for MSUD with leucine 700 µmol/L,therapy,5,Mistral,False,,[],True,False
1456,Outline a clinical nutrition plan for managing osteoporosis with low-phytate foods.,therapy,5,TinyLlama,False,,['phytate'],True,True
986,Diet plan recommendations for PKU with phenylalanine level of 500 µmol/L,therapy,5,Mistral,False,,[],True,False
385,Nutrition management for anorexia nervosa with refeeding syndrome risk,therapy,5,Mistral,False,,[],True,False
293,Diet management for heart failure with hyponatremia (Na+ 128 mmol/L),therapy,5,Mistral,False,,[],True,False
591,What is the best diet for managing anxiety?,therapy,4,Mistral,True,recommendation,[],True,False
394,Diet plan for osteoporosis with history of fragility fracture,therapy,5,Mistral,False,,[],True,False
236,Diet therapy for rheumatoid arthritis with methotrexate treatment,therapy,5,Mistral,False,,[],True,False
3280,Outline a clinical nutrition plan for managing celiac disease with low-phytate foods.,therapy,5,TinyLlama,False,,['phytate'],True,True
2697,Create a therapeutic diet for celiac disease based on the Food Composition Table.,therapy,4,Mistral,False,,[],True,False
2099,Design a dietary intervention for improving calcium status in kidney stones.,therapy,4,Mistral,True,,['calcium'],True,True
361,Nutrition management for rheumatoid arthritis with TNF inhibitor treatment,therapy,5,Mistral,False,,[],True,False
350,Nutrition plan for CKD stage 3 with potassium 5.8 mg/dL,therapy,5,Mistral,False,,['potassium'],True,True
974,Nutrition plan recommendations for NAFLD with T2DM and obesity (BMI 38),therapy,5,Mistral,False,,[],True,False
411,What is the best diet for autoimmune diseases?,therapy,4,Mistral,True,recommendation,[],True,False
1473,Propose a therapy combining dietary and supplement interventions for iron-deficiency anemia.,therapy,4,Mistral,True,,['iron'],True,True
2091,Propose a therapy combining dietary and supplement interventions for iron-deficiency anemia.,therapy,4,Mistral,True,,['iron'],True,True
376,What should I eat if I have celiac disease and concurrent SIBO?,therapy,5,Mistral,False,,[],True,False
3327,How should a patient with type 2 diabetes adjust their nutritional plan to improve magnesium absorption?,therapy,4,Mistral,True,,['magnesium'],True,True
2675,Propose a therapy combining dietary and supplement interventions for osteoporosis.,therapy,4,TinyLlama,True,,[],True,False
224,Diet plan for phenylketonuria with blood phenylalanine 600 µmol/L,therapy,5,Mistral,False,,[],True,False
241,What should I eat if I have chylomicron retention disease with vitamin E 3 µg/mL?,therapy,5,Mistral,False,,[],True,False
2747,Design a dietary intervention for improving magnesium status in iron-deficiency anemia.,therapy,4,TinyLlama,False,,"['iron', 'magnesium']",True,True
2128,Propose a therapy combining dietary and supplement interventions for kidney stones.,therapy,5,TinyLlama,False,,[],True,False
2167,Design a dietary intervention for improving vitamin D status in type 2 diabetes.,therapy,5,Mistral,False,,['vitamin d'],True,True
393,Nutrition management for rheumatoid arthritis with TNF inhibitor treatment,therapy,5,Mistral,False,,[],True,False
976,What foods should I eat if I have celiac disease and concurrent SIBO?,therapy,5,Mistral,False,,[],True,False
2902,Design a dietary intervention for improving calcium status in celiac disease.,therapy,5,TinyLlama,True,comparison,['calcium'],True,True
943,Diet therapy recommendations for ulcerative colitis with pouchitis,therapy,5,Mistral,False,,[],True,False
2914,Create a therapeutic diet for iron-deficiency anemia based on the Food Composition Table.,therapy,5,Mistral,True,general,['iron'],True,True
211,Diet plan for type 1 diabetes with frequent hypoglycemia episodes,therapy,5,Mistral,False,,[],True,False
898,Diet therapy recommendations for Crohn's disease with CRP 25 mg/L,therapy,5,Mistral,False,,[],True,False
411,What is the best diet for autoimmune diseases?,therapy,4,Mistral,True,recommendation,[],True,False
1567,Design a dietary intervention for improving vitamin D status in type 2 diabetes.,therapy,5,Mistral,False,,['vitamin d'],True,True
230,What should I eat if I have hereditary hemochromatosis and ferritin 2000 ng/mL?,therapy,5,Mistral,False,,['ferritin'],True,True
535,Can I drink alcohol while on blood pressure medication?,therapy,4,Mistral,True,general,[],True,False
930,Diet plan recommendations for osteoporosis with history of fragility fracture,therapy,5,Mistral,False,,[],True,False
1711,Create a therapeutic diet for type 2 diabetes based on the Food Composition Table.,therapy,4,TinyLlama,True,comparison,[],True,False
919,Diet management recommendations for Crohn's disease with stricturing phenotype,therapy,5,Mistral,False,,[],True,False
502,Can I drink coffee while taking levothyroxine for my thyroid condition?,therapy,4,Mistral,True,general,[],True,False
312,Diet plan for type 2 diabetes with CKD stage 3 (eGFR 45 mL/min),therapy,5,Mistral,False,,[],True,False
2668,Outline a clinical nutrition plan for managing kidney stones with low-phytate foods.,therapy,4,Mistral,True,,['phytate'],True,True
1506,How should a patient with kidney stones adjust their diet to improve vitamin D absorption?,therapy,5,TinyLlama,False,,['vitamin d'],True,True
2051,How should a patient with kidney stones adjust their nutritional plan to improve calcium absorption?,therapy,4,TinyLlama,False,,['calcium'],True,True
398,Nutrition plan for CKD stage 4 with phosphorus 5.2 mg/dL,therapy,5,Mistral,False,,['phosphorus'],True,True
3302,How should a patient with kidney stones adjust their meal plan to improve calcium absorption?,therapy,5,TinyLlama,False,,['calcium'],True,True
3252,Create a therapeutic nutritional plan for celiac disease based on the Food Composition Table.,therapy,4,Mistral,True,,[],True,False
231,Nutrition management for NAFLD with fibrosis stage 2 on FibroScan,therapy,5,Mistral,False,,[],True,False
3280,Outline a clinical nutrition plan for managing celiac disease with low-phytate foods.,therapy,5,TinyLlama,False,,['phytate'],True,True
278,Nutrition plan for NAFLD with metabolic syndrome,therapy,5,Mistral,False,,[],True,False
2060,Design a dietary intervention for improving iron status in osteoporosis.,therapy,5,TinyLlama,True,,['iron'],True,True
1747,Outline a clinical nutrition plan for managing celiac disease with low-phytate foods.,therapy,5,Mistral,False,recommendation,['phytate'],True,True
354,Diet plan for PKU with phenylalanine 500 µmol/L,therapy,5,Mistral,False,,[],True,False
2773,How should a patient with celiac disease adjust their diet to improve vitamin D absorption?,therapy,5,TinyLlama,False,,['vitamin d'],True,True
283,Nutrition therapy for hypertension with sodium 150 mmol/L,therapy,5,Mistral,False,,['sodium'],True,True
3280,Outline a clinical nutrition plan for managing celiac disease with low-phytate foods.,therapy,5,TinyLlama,False,,['phytate'],True,True
326,Nutrition plan for NAFLD with NASH confirmed by biopsy,therapy,5,Mistral,False,,[],True,False
1485,Propose a therapy combining dietary and supplement interventions for type 2 diabetes.,therapy,4,TinyLlama,False,,[],True,False
286,Dietary management for rheumatoid arthritis with CRP 15 mg/L,therapy,5,Mistral,False,,[],True,False
350,Nutrition plan for CKD stage 3 with potassium 5.8 mg/dL,therapy,5,Mistral,False,,['potassium'],True,True
993,Nutrition management recommendations for rheumatoid arthritis with TNF inhibitor treatment,therapy,5,Mistral,False,,[],True,False
2767,Design a dietary intervention for improving vitamin D status in type 2 diabetes.,therapy,5,Mistral,False,,['vitamin d'],True,True
910,What foods should I eat if I have hereditary hemochromatosis and ferritin level of 2000 ng/mL?,therapy,5,Mistral,False,,['ferritin'],True,True
941,Diet management recommendations for heart failure with hyponatremia (Na+ 128 mmol/L),therapy,5,Mistral,False,,[],True,False
2767,Design a dietary intervention for improving vitamin D status in type 2 diabetes.,therapy,5,Mistral,False,,['vitamin d'],True,True
316,Diet therapy for rheumatoid arthritis with methotrexate treatment,therapy,5,Mistral,False,,[],True,False
257,Nutrition management for anorexia nervosa with hypokalemia (K+ 2.8 mmol/L),therapy,5,Mistral,False,,[],True,False
